lastName,firstName,playerId,isAmateur,courseId,status,position,total,currentRoundScore,totalStrokesFromCompletedRounds,currentHole,startingHole,roundComplete,rounds,thru,currentRound,teeTime,teeTimeTimestamp,tournament_name,fetched_at
Nimmer,Bryson,56320,False,922,complete,T88,+7,+2,287,{'$numberInt': '9'},{'$numberInt': '10'},True,"[{'scoreToPar': '+1', 'roundId': {'$numberInt': '1'}, 'strokes': {'$numberInt': '71'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}, {'scoreToPar': '+4', 'roundId': {'$numberInt': '2'}, 'strokes': {'$numberInt': '74'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}, {'scoreToPar': 'E', 'roundId': {'$numberInt': '3'}, 'strokes': {'$numberInt': '70'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}, {'scoreToPar': '+2', 'roundId': {'$numberInt': '4'}, 'strokes': {'$numberInt': '72'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}]",F*,{'$numberInt': '4'},8:40am,{'$date': {'$numberLong': '1734270000000'}},PGA TOUR Q-School presented by Korn Ferry,2025-11-11T16:31:47.199448
Dougherty,Kevin,47663,False,927,complete,T88,+7,E,287,{'$numberInt': '18'},{'$numberInt': '1'},True,"[{'scoreToPar': '+4', 'roundId': {'$numberInt': '1'}, 'strokes': {'$numberInt': '74'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': '+3', 'roundId': {'$numberInt': '2'}, 'strokes': {'$numberInt': '73'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': 'E', 'roundId': {'$numberInt': '3'}, 'strokes': {'$numberInt': '70'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': 'E', 'roundId': {'$numberInt': '4'}, 'strokes': {'$numberInt': '70'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}]",F,{'$numberInt': '4'},8:40am,{'$date': {'$numberLong': '1734270000000'}},PGA TOUR Q-School presented by Korn Ferry,2025-11-11T16:31:47.199448
Reavie,Chez,26476,False,927,complete,T88,+7,-5,287,{'$numberInt': '9'},{'$numberInt': '10'},True,"[{'scoreToPar': '-1', 'roundId': {'$numberInt': '1'}, 'strokes': {'$numberInt': '69'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': '+9', 'roundId': {'$numberInt': '2'}, 'strokes': {'$numberInt': '79'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': '+4', 'roundId': {'$numberInt': '3'}, 'strokes': {'$numberInt': '74'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': '-5', 'roundId': {'$numberInt': '4'}, 'strokes': {'$numberInt': '65'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}]",F*,{'$numberInt': '4'},8:40am,{'$date': {'$numberLong': '1734270000000'}},PGA TOUR Q-School presented by Korn Ferry,2025-11-11T16:31:47.199448
Huss,Cameron,65464,False,927,complete,T88,+7,+1,287,{'$numberInt': '18'},{'$numberInt': '1'},True,"[{'scoreToPar': '+3', 'roundId': {'$numberInt': '1'}, 'strokes': {'$numberInt': '73'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': '+3', 'roundId': {'$numberInt': '2'}, 'strokes': {'$numberInt': '73'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': 'E', 'roundId': {'$numberInt': '3'}, 'strokes': {'$numberInt': '70'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': '+1', 'roundId': {'$numberInt': '4'}, 'strokes': {'$numberInt': '71'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}]",F,{'$numberInt': '4'},9:00am,{'$date': {'$numberLong': '1734271200000'}},PGA TOUR Q-School presented by Korn Ferry,2025-11-11T16:31:47.199448
Armstrong,Dawson,54625,False,922,complete,T88,+7,-1,287,{'$numberInt': '9'},{'$numberInt': '10'},True,"[{'scoreToPar': '+1', 'roundId': {'$numberInt': '1'}, 'strokes': {'$numberInt': '71'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}, {'scoreToPar': '+2', 'roundId': {'$numberInt': '2'}, 'strokes': {'$numberInt': '72'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}, {'scoreToPar': '+5', 'roundId': {'$numberInt': '3'}, 'strokes': {'$numberInt': '75'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}, {'scoreToPar': '-1', 'roundId': {'$numberInt': '4'}, 'strokes': {'$numberInt': '69'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}]",F*,{'$numberInt': '4'},9:30am,{'$date': {'$numberLong': '1734273000000'}},PGA TOUR Q-School presented by Korn Ferry,2025-11-11T16:31:47.199448
Howe,Connor,59243,False,927,complete,T96,+8,-2,288,{'$numberInt': '18'},{'$numberInt': '1'},True,"[{'scoreToPar': '+2', 'roundId': {'$numberInt': '1'}, 'strokes': {'$numberInt': '72'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': '+5', 'roundId': {'$numberInt': '2'}, 'strokes': {'$numberInt': '75'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': '+3', 'roundId': {'$numberInt': '3'}, 'strokes': {'$numberInt': '73'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': '-2', 'roundId': {'$numberInt': '4'}, 'strokes': {'$numberInt': '68'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}]",F,{'$numberInt': '4'},8:00am,{'$date': {'$numberLong': '1734267600000'}},PGA TOUR Q-School presented by Korn Ferry,2025-11-11T16:31:47.199448
Szirmak,Sebastian,35725,False,927,complete,T96,+8,-3,288,{'$numberInt': '9'},{'$numberInt': '10'},True,"[{'scoreToPar': '+8', 'roundId': {'$numberInt': '1'}, 'strokes': {'$numberInt': '78'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': '+5', 'roundId': {'$numberInt': '2'}, 'strokes': {'$numberInt': '75'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': '-2', 'roundId': {'$numberInt': '3'}, 'strokes': {'$numberInt': '68'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': '-3', 'roundId': {'$numberInt': '4'}, 'strokes': {'$numberInt': '67'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}]",F*,{'$numberInt': '4'},8:20am,{'$date': {'$numberLong': '1734268800000'}},PGA TOUR Q-School presented by Korn Ferry,2025-11-11T16:31:47.199448
Burnett,Ryan,60005,False,927,complete,T96,+8,E,288,{'$numberInt': '18'},{'$numberInt': '1'},True,"[{'scoreToPar': '+3', 'roundId': {'$numberInt': '1'}, 'strokes': {'$numberInt': '73'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': '+5', 'roundId': {'$numberInt': '2'}, 'strokes': {'$numberInt': '75'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': 'E', 'roundId': {'$numberInt': '3'}, 'strokes': {'$numberInt': '70'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': 'E', 'roundId': {'$numberInt': '4'}, 'strokes': {'$numberInt': '70'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}]",F,{'$numberInt': '4'},8:30am,{'$date': {'$numberLong': '1734269400000'}},PGA TOUR Q-School presented by Korn Ferry,2025-11-11T16:31:47.199448
White,Brett,50992,False,927,complete,T96,+8,+1,288,{'$numberInt': '18'},{'$numberInt': '1'},True,"[{'scoreToPar': '+3', 'roundId': {'$numberInt': '1'}, 'strokes': {'$numberInt': '73'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': '+5', 'roundId': {'$numberInt': '2'}, 'strokes': {'$numberInt': '75'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': '-1', 'roundId': {'$numberInt': '3'}, 'strokes': {'$numberInt': '69'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': '+1', 'roundId': {'$numberInt': '4'}, 'strokes': {'$numberInt': '71'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}]",F,{'$numberInt': '4'},8:50am,{'$date': {'$numberLong': '1734270600000'}},PGA TOUR Q-School presented by Korn Ferry,2025-11-11T16:31:47.199448
Hall,Ryan,60065,False,927,complete,T96,+8,+1,288,{'$numberInt': '18'},{'$numberInt': '1'},True,"[{'scoreToPar': '+4', 'roundId': {'$numberInt': '1'}, 'strokes': {'$numberInt': '74'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': '+4', 'roundId': {'$numberInt': '2'}, 'strokes': {'$numberInt': '74'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': '-1', 'roundId': {'$numberInt': '3'}, 'strokes': {'$numberInt': '69'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': '+1', 'roundId': {'$numberInt': '4'}, 'strokes': {'$numberInt': '71'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}]",F,{'$numberInt': '4'},8:50am,{'$date': {'$numberLong': '1734270600000'}},PGA TOUR Q-School presented by Korn Ferry,2025-11-11T16:31:47.199448
Garza,Luis Gerardo,47805,False,922,complete,T96,+8,+6,288,{'$numberInt': '18'},{'$numberInt': '1'},True,"[{'scoreToPar': '-2', 'roundId': {'$numberInt': '1'}, 'strokes': {'$numberInt': '68'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}, {'scoreToPar': '+5', 'roundId': {'$numberInt': '2'}, 'strokes': {'$numberInt': '75'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}, {'scoreToPar': '-1', 'roundId': {'$numberInt': '3'}, 'strokes': {'$numberInt': '69'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}, {'scoreToPar': '+6', 'roundId': {'$numberInt': '4'}, 'strokes': {'$numberInt': '76'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}]",F,{'$numberInt': '4'},9:00am,{'$date': {'$numberLong': '1734271200000'}},PGA TOUR Q-School presented by Korn Ferry,2025-11-11T16:31:47.199448
Huntzinger,Charles,58584,False,927,complete,T96,+8,-5,288,{'$numberInt': '9'},{'$numberInt': '10'},True,"[{'scoreToPar': '+11', 'roundId': {'$numberInt': '1'}, 'strokes': {'$numberInt': '81'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': '+3', 'roundId': {'$numberInt': '2'}, 'strokes': {'$numberInt': '73'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': '-1', 'roundId': {'$numberInt': '3'}, 'strokes': {'$numberInt': '69'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': '-5', 'roundId': {'$numberInt': '4'}, 'strokes': {'$numberInt': '65'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}]",F*,{'$numberInt': '4'},9:00am,{'$date': {'$numberLong': '1734271200000'}},PGA TOUR Q-School presented by Korn Ferry,2025-11-11T16:31:47.199448
Feagler,Clay,58767,False,922,complete,T96,+8,+1,288,{'$numberInt': '9'},{'$numberInt': '10'},True,"[{'scoreToPar': '-2', 'roundId': {'$numberInt': '1'}, 'strokes': {'$numberInt': '68'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}, {'scoreToPar': '+6', 'roundId': {'$numberInt': '2'}, 'strokes': {'$numberInt': '76'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}, {'scoreToPar': '+3', 'roundId': {'$numberInt': '3'}, 'strokes': {'$numberInt': '73'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}, {'scoreToPar': '+1', 'roundId': {'$numberInt': '4'}, 'strokes': {'$numberInt': '71'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}]",F*,{'$numberInt': '4'},9:30am,{'$date': {'$numberLong': '1734273000000'}},PGA TOUR Q-School presented by Korn Ferry,2025-11-11T16:31:47.199448
Anderson,Matthew,57321,False,927,complete,T96,+8,+3,288,{'$numberInt': '18'},{'$numberInt': '1'},True,"[{'scoreToPar': '+3', 'roundId': {'$numberInt': '1'}, 'strokes': {'$numberInt': '73'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': '+4', 'roundId': {'$numberInt': '2'}, 'strokes': {'$numberInt': '74'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': '-2', 'roundId': {'$numberInt': '3'}, 'strokes': {'$numberInt': '68'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': '+3', 'roundId': {'$numberInt': '4'}, 'strokes': {'$numberInt': '73'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}]",F,{'$numberInt': '4'},9:30am,{'$date': {'$numberLong': '1734273000000'}},PGA TOUR Q-School presented by Korn Ferry,2025-11-11T16:31:47.199448
Cottam,Kyle,58983,False,927,complete,T96,+8,-9,288,{'$numberInt': '9'},{'$numberInt': '10'},True,"[{'scoreToPar': '+6', 'roundId': {'$numberInt': '1'}, 'strokes': {'$numberInt': '76'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': '+5', 'roundId': {'$numberInt': '2'}, 'strokes': {'$numberInt': '75'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': '+6', 'roundId': {'$numberInt': '3'}, 'strokes': {'$numberInt': '76'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': '-9', 'roundId': {'$numberInt': '4'}, 'strokes': {'$numberInt': '61'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}]",F*,{'$numberInt': '4'},9:40am,{'$date': {'$numberLong': '1734273600000'}},PGA TOUR Q-School presented by Korn Ferry,2025-11-11T16:31:47.199448
Kim,S.H.,50188,False,922,complete,T96,+8,E,288,{'$numberInt': '9'},{'$numberInt': '10'},True,"[{'scoreToPar': '+2', 'roundId': {'$numberInt': '1'}, 'strokes': {'$numberInt': '72'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}, {'scoreToPar': '+3', 'roundId': {'$numberInt': '2'}, 'strokes': {'$numberInt': '73'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}, {'scoreToPar': '+3', 'roundId': {'$numberInt': '3'}, 'strokes': {'$numberInt': '73'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}, {'scoreToPar': 'E', 'roundId': {'$numberInt': '4'}, 'strokes': {'$numberInt': '70'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}]",F*,{'$numberInt': '4'},9:50am,{'$date': {'$numberLong': '1734274200000'}},PGA TOUR Q-School presented by Korn Ferry,2025-11-11T16:31:47.199448
Hruby,Petr,57461,False,922,complete,T96,+8,E,288,{'$numberInt': '9'},{'$numberInt': '10'},True,"[{'scoreToPar': 'E', 'roundId': {'$numberInt': '1'}, 'strokes': {'$numberInt': '70'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}, {'scoreToPar': '+6', 'roundId': {'$numberInt': '2'}, 'strokes': {'$numberInt': '76'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}, {'scoreToPar': '+2', 'roundId': {'$numberInt': '3'}, 'strokes': {'$numberInt': '72'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}, {'scoreToPar': 'E', 'roundId': {'$numberInt': '4'}, 'strokes': {'$numberInt': '70'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}]",F*,{'$numberInt': '4'},10:00am,{'$date': {'$numberLong': '1734274800000'}},PGA TOUR Q-School presented by Korn Ferry,2025-11-11T16:31:47.199448
Walsh,Thomas,56617,False,922,complete,T96,+8,-3,288,{'$numberInt': '9'},{'$numberInt': '10'},True,"[{'scoreToPar': '+1', 'roundId': {'$numberInt': '1'}, 'strokes': {'$numberInt': '71'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}, {'scoreToPar': '+5', 'roundId': {'$numberInt': '2'}, 'strokes': {'$numberInt': '75'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}, {'scoreToPar': '+5', 'roundId': {'$numberInt': '3'}, 'strokes': {'$numberInt': '75'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}, {'scoreToPar': '-3', 'roundId': {'$numberInt': '4'}, 'strokes': {'$numberInt': '67'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}]",F*,{'$numberInt': '4'},10:10am,{'$date': {'$numberLong': '1734275400000'}},PGA TOUR Q-School presented by Korn Ferry,2025-11-11T16:31:47.199448
Nyholm,Pontus,55851,False,927,complete,T109,+9,-2,289,{'$numberInt': '9'},{'$numberInt': '10'},True,"[{'scoreToPar': '+2', 'roundId': {'$numberInt': '1'}, 'strokes': {'$numberInt': '72'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': '+9', 'roundId': {'$numberInt': '2'}, 'strokes': {'$numberInt': '79'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': 'E', 'roundId': {'$numberInt': '3'}, 'strokes': {'$numberInt': '70'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': '-2', 'roundId': {'$numberInt': '4'}, 'strokes': {'$numberInt': '68'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}]",F*,{'$numberInt': '4'},8:20am,{'$date': {'$numberLong': '1734268800000'}},PGA TOUR Q-School presented by Korn Ferry,2025-11-11T16:31:47.199448
Brehm,Ryan,28420,False,927,complete,T109,+9,-2,289,{'$numberInt': '9'},{'$numberInt': '10'},True,"[{'scoreToPar': '+4', 'roundId': {'$numberInt': '1'}, 'strokes': {'$numberInt': '74'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': '+2', 'roundId': {'$numberInt': '2'}, 'strokes': {'$numberInt': '72'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': '+5', 'roundId': {'$numberInt': '3'}, 'strokes': {'$numberInt': '75'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': '-2', 'roundId': {'$numberInt': '4'}, 'strokes': {'$numberInt': '68'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}]",F*,{'$numberInt': '4'},8:30am,{'$date': {'$numberLong': '1734269400000'}},PGA TOUR Q-School presented by Korn Ferry,2025-11-11T16:31:47.199448
Trace,Travis,56490,False,927,complete,T109,+9,+2,289,{'$numberInt': '18'},{'$numberInt': '1'},True,"[{'scoreToPar': '+3', 'roundId': {'$numberInt': '1'}, 'strokes': {'$numberInt': '73'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': '+4', 'roundId': {'$numberInt': '2'}, 'strokes': {'$numberInt': '74'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': 'E', 'roundId': {'$numberInt': '3'}, 'strokes': {'$numberInt': '70'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': '+2', 'roundId': {'$numberInt': '4'}, 'strokes': {'$numberInt': '72'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}]",F,{'$numberInt': '4'},8:50am,{'$date': {'$numberLong': '1734270600000'}},PGA TOUR Q-School presented by Korn Ferry,2025-11-11T16:31:47.199448
Carr,Ben,60006,False,927,complete,T109,+9,+2,289,{'$numberInt': '18'},{'$numberInt': '1'},True,"[{'scoreToPar': '+3', 'roundId': {'$numberInt': '1'}, 'strokes': {'$numberInt': '73'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': '+6', 'roundId': {'$numberInt': '2'}, 'strokes': {'$numberInt': '76'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': '-2', 'roundId': {'$numberInt': '3'}, 'strokes': {'$numberInt': '68'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': '+2', 'roundId': {'$numberInt': '4'}, 'strokes': {'$numberInt': '72'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}]",F,{'$numberInt': '4'},9:00am,{'$date': {'$numberLong': '1734271200000'}},PGA TOUR Q-School presented by Korn Ferry,2025-11-11T16:31:47.199448
Crawford,Chris,50488,False,922,complete,T109,+9,+1,289,{'$numberInt': '9'},{'$numberInt': '10'},True,"[{'scoreToPar': '+6', 'roundId': {'$numberInt': '1'}, 'strokes': {'$numberInt': '76'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}, {'scoreToPar': '-2', 'roundId': {'$numberInt': '2'}, 'strokes': {'$numberInt': '68'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}, {'scoreToPar': '+4', 'roundId': {'$numberInt': '3'}, 'strokes': {'$numberInt': '74'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}, {'scoreToPar': '+1', 'roundId': {'$numberInt': '4'}, 'strokes': {'$numberInt': '71'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}]",F*,{'$numberInt': '4'},9:40am,{'$date': {'$numberLong': '1734273600000'}},PGA TOUR Q-School presented by Korn Ferry,2025-11-11T16:31:47.199448
Brown,Evan,59005,False,922,complete,T109,+9,+1,289,{'$numberInt': '9'},{'$numberInt': '10'},True,"[{'scoreToPar': '+2', 'roundId': {'$numberInt': '1'}, 'strokes': {'$numberInt': '72'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}, {'scoreToPar': '+2', 'roundId': {'$numberInt': '2'}, 'strokes': {'$numberInt': '72'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}, {'scoreToPar': '+4', 'roundId': {'$numberInt': '3'}, 'strokes': {'$numberInt': '74'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}, {'scoreToPar': '+1', 'roundId': {'$numberInt': '4'}, 'strokes': {'$numberInt': '71'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}]",F*,{'$numberInt': '4'},9:40am,{'$date': {'$numberLong': '1734273600000'}},PGA TOUR Q-School presented by Korn Ferry,2025-11-11T16:31:47.199448
Botha,Barend,65408,False,922,complete,T109,+9,+1,289,{'$numberInt': '9'},{'$numberInt': '10'},True,"[{'scoreToPar': '+2', 'roundId': {'$numberInt': '1'}, 'strokes': {'$numberInt': '72'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}, {'scoreToPar': '+3', 'roundId': {'$numberInt': '2'}, 'strokes': {'$numberInt': '73'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}, {'scoreToPar': '+3', 'roundId': {'$numberInt': '3'}, 'strokes': {'$numberInt': '73'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}, {'scoreToPar': '+1', 'roundId': {'$numberInt': '4'}, 'strokes': {'$numberInt': '71'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}]",F*,{'$numberInt': '4'},9:50am,{'$date': {'$numberLong': '1734274200000'}},PGA TOUR Q-School presented by Korn Ferry,2025-11-11T16:31:47.199448
Burgoon,Bronson,29268,False,922,complete,T109,+9,+1,289,{'$numberInt': '9'},{'$numberInt': '10'},True,"[{'scoreToPar': '+2', 'roundId': {'$numberInt': '1'}, 'strokes': {'$numberInt': '72'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}, {'scoreToPar': '+3', 'roundId': {'$numberInt': '2'}, 'strokes': {'$numberInt': '73'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}, {'scoreToPar': '+3', 'roundId': {'$numberInt': '3'}, 'strokes': {'$numberInt': '73'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}, {'scoreToPar': '+1', 'roundId': {'$numberInt': '4'}, 'strokes': {'$numberInt': '71'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}]",F*,{'$numberInt': '4'},9:50am,{'$date': {'$numberLong': '1734274200000'}},PGA TOUR Q-School presented by Korn Ferry,2025-11-11T16:31:47.199448
Ward,Dalton,48705,False,927,complete,T117,+10,E,290,{'$numberInt': '18'},{'$numberInt': '1'},True,"[{'scoreToPar': 'E', 'roundId': {'$numberInt': '1'}, 'strokes': {'$numberInt': '70'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': '+12', 'roundId': {'$numberInt': '2'}, 'strokes': {'$numberInt': '82'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': '-2', 'roundId': {'$numberInt': '3'}, 'strokes': {'$numberInt': '68'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': 'E', 'roundId': {'$numberInt': '4'}, 'strokes': {'$numberInt': '70'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}]",F,{'$numberInt': '4'},8:00am,{'$date': {'$numberLong': '1734267600000'}},PGA TOUR Q-School presented by Korn Ferry,2025-11-11T16:31:47.199448
McCormick,Ryan,46113,False,922,complete,T117,+10,+5,290,{'$numberInt': '9'},{'$numberInt': '10'},True,"[{'scoreToPar': '-3', 'roundId': {'$numberInt': '1'}, 'strokes': {'$numberInt': '67'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}, {'scoreToPar': '+7', 'roundId': {'$numberInt': '2'}, 'strokes': {'$numberInt': '77'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}, {'scoreToPar': '+1', 'roundId': {'$numberInt': '3'}, 'strokes': {'$numberInt': '71'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}, {'scoreToPar': '+5', 'roundId': {'$numberInt': '4'}, 'strokes': {'$numberInt': '75'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}]",F*,{'$numberInt': '4'},8:30am,{'$date': {'$numberLong': '1734269400000'}},PGA TOUR Q-School presented by Korn Ferry,2025-11-11T16:31:47.199448
Crick,Brandon,34308,False,927,complete,T117,+10,-1,290,{'$numberInt': '9'},{'$numberInt': '10'},True,"[{'scoreToPar': '+7', 'roundId': {'$numberInt': '1'}, 'strokes': {'$numberInt': '77'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': '+8', 'roundId': {'$numberInt': '2'}, 'strokes': {'$numberInt': '78'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': '-4', 'roundId': {'$numberInt': '3'}, 'strokes': {'$numberInt': '66'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': '-1', 'roundId': {'$numberInt': '4'}, 'strokes': {'$numberInt': '69'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}]",F*,{'$numberInt': '4'},8:30am,{'$date': {'$numberLong': '1734269400000'}},PGA TOUR Q-School presented by Korn Ferry,2025-11-11T16:31:47.199448
Korte,Chris,56349,False,927,complete,T117,+10,+2,290,{'$numberInt': '18'},{'$numberInt': '1'},True,"[{'scoreToPar': '+8', 'roundId': {'$numberInt': '1'}, 'strokes': {'$numberInt': '78'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': '+1', 'roundId': {'$numberInt': '2'}, 'strokes': {'$numberInt': '71'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': '-1', 'roundId': {'$numberInt': '3'}, 'strokes': {'$numberInt': '69'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': '+2', 'roundId': {'$numberInt': '4'}, 'strokes': {'$numberInt': '72'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}]",F,{'$numberInt': '4'},8:40am,{'$date': {'$numberLong': '1734270000000'}},PGA TOUR Q-School presented by Korn Ferry,2025-11-11T16:31:47.199448
